Jun 05 00:59:54.620 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 5249 milliseconds.
Jun 05 00:59:54.620 [info] circuit_build_times_set_timeout(): Circuit timeout data: 5248.698522ms, 87727.390158ms, Xm: 1156, a: 1.063729, r: 0.231000
Jun 05 01:01:50.716 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5250ms (5249.533736ms, 92628.617362ms, Xm: 1123, a: 1.043642, r: 0.234000) based on 1000 circuit times
Jun 05 01:01:52.050 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5259ms (5258.707151ms, 93092.526587ms, Xm: 1123, a: 1.042462, r: 0.234000) based on 1000 circuit times
Jun 05 01:01:53.126 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5247ms (5247.063746ms, 92503.964886ms, Xm: 1123, a: 1.043961, r: 0.234000) based on 1000 circuit times
Jun 05 01:01:54.456 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5213ms (5212.752303ms, 87706.279070ms, Xm: 1144, a: 1.061231, r: 0.242000) based on 1000 circuit times
Jun 05 01:01:55.339 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5194ms (5193.961651ms, 86804.668537ms, Xm: 1144, a: 1.063764, r: 0.243000) based on 1000 circuit times
Jun 05 01:01:57.346 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5188ms (5187.588559ms, 86500.250795ms, Xm: 1144, a: 1.064627, r: 0.243000) based on 1000 circuit times
Jun 05 01:01:57.354 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5179ms (5178.873080ms, 86085.071866ms, Xm: 1144, a: 1.065813, r: 0.244000) based on 1000 circuit times
Jun 05 01:01:57.753 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5170ms (5170.384209ms, 85681.936170ms, Xm: 1144, a: 1.066972, r: 0.244000) based on 1000 circuit times
Jun 05 01:01:58.956 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5154ms (5154.441814ms, 84928.156348ms, Xm: 1144, a: 1.069161, r: 0.247000) based on 1000 circuit times
Jun 05 01:01:58.964 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5156ms (5156.265432ms, 85014.160275ms, Xm: 1144, a: 1.068910, r: 0.245000) based on 1000 circuit times
Jun 05 01:01:59.737 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5141ms (5140.595175ms, 84276.978560ms, Xm: 1144, a: 1.071075, r: 0.248000) based on 1000 circuit times
Jun 05 01:01:59.809 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5139ms (5138.941003ms, 84199.404302ms, Xm: 1144, a: 1.071304, r: 0.248000) based on 1000 circuit times
Jun 05 01:02:00.384 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5424ms (5424.333455ms, 127431.359543ms, Xm: 995, a: 0.949013, r: 0.208000) based on 1000 circuit times
Jun 05 01:02:00.455 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5436ms (5435.544354ms, 128186.411606ms, Xm: 995, a: 0.947859, r: 0.209000) based on 1000 circuit times
Jun 05 01:02:01.754 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5428ms (5427.864983ms, 127668.894313ms, Xm: 995, a: 0.948649, r: 0.209000) based on 1000 circuit times
Jun 05 01:02:02.013 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5425ms (5424.532549ms, 127444.743204ms, Xm: 995, a: 0.948992, r: 0.209000) based on 1000 circuit times
Jun 05 01:02:06.908 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5424ms (5423.764958ms, 127393.148668ms, Xm: 995, a: 0.949071, r: 0.209000) based on 1000 circuit times
Jun 05 01:02:08.305 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5443ms (5442.899343ms, 128683.346226ms, Xm: 995, a: 0.947105, r: 0.210000) based on 1000 circuit times
Jun 05 01:02:10.119 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5460ms (5459.545670ms, 129812.667178ms, Xm: 995, a: 0.945406, r: 0.211000) based on 1000 circuit times
Jun 05 01:02:13.212 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5459ms (5459.348534ms, 129799.255468ms, Xm: 995, a: 0.945426, r: 0.211000) based on 1000 circuit times
Jun 05 01:02:14.055 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5452ms (5452.185400ms, 129312.539696ms, Xm: 995, a: 0.946155, r: 0.211000) based on 1000 circuit times
Jun 05 01:02:14.979 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5446ms (5446.002369ms, 128893.375230ms, Xm: 995, a: 0.946787, r: 0.211000) based on 1000 circuit times
Jun 05 01:02:16.195 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5456ms (5456.434292ms, 129601.097008ms, Xm: 995, a: 0.945722, r: 0.212000) based on 1000 circuit times
Jun 05 01:02:22.514 [info] circuit_build_times_set_timeout_worker(): Circuit build measurement period of 134515ms is more than twice the maximum build time we have ever observed. Capping it to 132310ms.
Jun 05 01:02:22.514 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5484ms (5484.412340ms, 132310.000000ms, Xm: 983, a: 0.936233, r: 0.211000) based on 1000 circuit times
Jun 05 01:02:30.079 [info] circuit_build_times_set_timeout_worker(): Circuit build measurement period of 135415ms is more than twice the maximum build time we have ever observed. Capping it to 132310ms.
Jun 05 01:02:30.079 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5497ms (5497.212544ms, 132310.000000ms, Xm: 983, a: 0.934966, r: 0.203000) based on 1000 circuit times
Jun 05 01:02:32.512 [info] circuit_build_times_set_timeout_worker(): Circuit build measurement period of 134724ms is more than twice the maximum build time we have ever observed. Capping it to 132310ms.
Jun 05 01:02:32.512 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5487ms (5487.384931ms, 132310.000000ms, Xm: 983, a: 0.935938, r: 0.206000) based on 1000 circuit times
Jun 05 01:02:38.431 [info] circuit_build_times_set_timeout_worker(): Circuit build measurement period of 135043ms is more than twice the maximum build time we have ever observed. Capping it to 132310ms.
Jun 05 01:02:38.431 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5492ms (5491.922386ms, 132310.000000ms, Xm: 983, a: 0.935489, r: 0.207000) based on 1000 circuit times
Jun 05 01:02:40.579 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5324ms (5324.130735ms, 107386.790196ms, Xm: 1060, a: 0.997185, r: 0.226000) based on 1000 circuit times
Jun 05 01:02:42.457 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5329ms (5329.158041ms, 107677.186125ms, Xm: 1060, a: 0.996603, r: 0.226000) based on 1000 circuit times
Jun 05 01:02:44.227 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5335ms (5335.369607ms, 108036.694238ms, Xm: 1060, a: 0.995884, r: 0.226000) based on 1000 circuit times
Jun 05 01:02:44.515 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5345ms (5344.707119ms, 108578.590983ms, Xm: 1060, a: 0.994808, r: 0.227000) based on 1000 circuit times
Jun 05 01:02:45.267 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5347ms (5347.433292ms, 108737.135522ms, Xm: 1060, a: 0.994494, r: 0.225000) based on 1000 circuit times
Jun 05 01:02:45.641 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5339ms (5339.408330ms, 108270.862605ms, Xm: 1060, a: 0.995418, r: 0.228000) based on 1000 circuit times
Jun 05 01:02:46.312 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5358ms (5357.625964ms, 109331.239122ms, Xm: 1060, a: 0.993326, r: 0.223000) based on 1000 circuit times
Jun 05 01:02:49.102 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5372ms (5371.840343ms, 110163.276940ms, Xm: 1060, a: 0.991704, r: 0.223000) based on 1000 circuit times
Jun 05 01:02:50.149 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5383ms (5382.767327ms, 110805.679697ms, Xm: 1060, a: 0.990464, r: 0.221000) based on 1000 circuit times
Jun 05 01:02:52.833 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5377ms (5377.218654ms, 110479.166863ms, Xm: 1060, a: 0.991093, r: 0.220000) based on 1000 circuit times
Jun 05 01:02:53.387 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5368ms (5367.748085ms, 109923.316150ms, Xm: 1060, a: 0.992170, r: 0.223000) based on 1000 circuit times
Jun 05 01:02:54.030 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5361ms (5360.766778ms, 109514.733360ms, Xm: 1060, a: 0.992966, r: 0.223000) based on 1000 circuit times
Jun 05 01:02:56.317 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5361ms (5361.363773ms, 109549.633996ms, Xm: 1060, a: 0.992898, r: 0.223000) based on 1000 circuit times
Jun 05 01:02:58.081 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5355ms (5354.986154ms, 109177.169581ms, Xm: 1060, a: 0.993628, r: 0.226000) based on 1000 circuit times
Jun 05 01:02:58.791 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5341ms (5340.582337ms, 108338.994307ms, Xm: 1060, a: 0.995283, r: 0.228000) based on 1000 circuit times
Jun 05 01:03:00.699 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5352ms (5352.062459ms, 109006.696264ms, Xm: 1060, a: 0.993963, r: 0.225000) based on 1000 circuit times
Jun 05 01:03:01.409 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5352ms (5352.164268ms, 109012.629579ms, Xm: 1060, a: 0.993951, r: 0.225000) based on 1000 circuit times
Jun 05 01:03:01.712 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5366ms (5365.599815ms, 109797.482702ms, Xm: 1060, a: 0.992415, r: 0.222000) based on 1000 circuit times
Jun 05 01:03:01.957 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5358ms (5357.791472ms, 108577.022086ms, Xm: 1064, a: 0.995621, r: 0.223000) based on 1000 circuit times
Jun 05 01:03:03.348 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5354ms (5353.966994ms, 108355.402999ms, Xm: 1064, a: 0.996061, r: 0.225000) based on 1000 circuit times
Jun 05 01:03:03.625 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5359ms (5359.151098ms, 108655.880054ms, Xm: 1064, a: 0.995465, r: 0.222000) based on 1000 circuit times
Jun 05 01:03:04.442 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5356ms (5355.897302ms, 108467.222779ms, Xm: 1064, a: 0.995839, r: 0.222000) based on 1000 circuit times
Jun 05 01:03:25.451 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5346ms (5346.136754ms, 107902.578257ms, Xm: 1064, a: 0.996964, r: 0.225000) based on 1000 circuit times
Jun 05 01:03:36.704 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5328ms (5328.087207ms, 106863.462147ms, Xm: 1064, a: 0.999057, r: 0.227000) based on 1000 circuit times
Jun 05 01:03:38.738 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5336ms (5336.484905ms, 107346.105713ms, Xm: 1064, a: 0.998081, r: 0.227000) based on 1000 circuit times
Jun 05 01:03:45.902 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5346ms (5345.546387ms, 107868.487217ms, Xm: 1064, a: 0.997032, r: 0.224000) based on 1000 circuit times
Jun 05 01:03:57.084 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5347ms (5346.971529ms, 107950.794803ms, Xm: 1064, a: 0.996868, r: 0.224000) based on 1000 circuit times
Jun 05 01:04:01.399 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5331ms (5330.962776ms, 106655.106132ms, Xm: 1066, a: 0.999888, r: 0.227000) based on 1000 circuit times
Jun 05 01:04:02.802 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5334ms (5334.382599ms, 106850.995227ms, Xm: 1066, a: 0.999490, r: 0.227000) based on 1000 circuit times
Jun 05 01:04:02.802 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5346ms (5346.073474ms, 108277.456526ms, Xm: 1062, a: 0.995811, r: 0.224000) based on 1000 circuit times
Jun 05 01:04:03.868 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5404ms (5404.132058ms, 116321.578793ms, Xm: 1039, a: 0.976065, r: 0.215000) based on 1000 circuit times
Jun 05 01:04:16.727 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5404ms (5404.458002ms, 116341.654592ms, Xm: 1039, a: 0.976029, r: 0.215000) based on 1000 circuit times
Jun 05 01:04:42.600 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5412ms (5411.597194ms, 116781.943140ms, Xm: 1039, a: 0.975248, r: 0.214000) based on 1000 circuit times
Jun 05 01:04:50.916 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5391ms (5391.101240ms, 115520.818607ms, Xm: 1039, a: 0.977496, r: 0.214000) based on 1000 circuit times
Jun 05 01:04:55.092 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5380ms (5380.479064ms, 114870.732239ms, Xm: 1039, a: 0.978668, r: 0.216000) based on 1000 circuit times
Jun 05 01:05:07.356 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5387ms (5387.444926ms, 115919.006385ms, Xm: 1036, a: 0.976184, r: 0.214000) based on 1000 circuit times
Jun 05 01:05:17.706 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5444ms (5444.004624ms, 127088.869142ms, Xm: 1002, a: 0.950914, r: 0.209000) based on 1000 circuit times
Jun 05 01:05:33.909 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5435ms (5434.850931ms, 126478.381334ms, Xm: 1002, a: 0.951860, r: 0.210000) based on 1000 circuit times
Jun 05 01:05:51.131 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5438ms (5438.361077ms, 126712.257655ms, Xm: 1002, a: 0.951497, r: 0.210000) based on 1000 circuit times
Jun 05 01:06:01.899 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5435ms (5435.090364ms, 126494.325482ms, Xm: 1002, a: 0.951836, r: 0.210000) based on 1000 circuit times
Jun 05 01:06:18.752 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5429ms (5429.302087ms, 126109.242364ms, Xm: 1002, a: 0.952436, r: 0.209000) based on 1000 circuit times
Jun 05 01:06:35.736 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5413ms (5413.366884ms, 125053.045037ms, Xm: 1002, a: 0.954095, r: 0.210000) based on 1000 circuit times
Jun 05 01:06:40.294 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5422ms (5422.219296ms, 125639.076126ms, Xm: 1002, a: 0.953172, r: 0.210000) based on 1000 circuit times
Jun 05 01:07:56.780 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5420ms (5420.185532ms, 125504.282960ms, Xm: 1002, a: 0.953384, r: 0.210000) based on 1000 circuit times
Jun 05 01:07:57.023 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5420ms (5419.917133ms, 125486.501067ms, Xm: 1002, a: 0.953412, r: 0.210000) based on 1000 circuit times
Jun 05 01:10:47.959 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5418ms (5418.148674ms, 125369.378973ms, Xm: 1002, a: 0.953596, r: 0.210000) based on 1000 circuit times
Jun 05 01:10:48.423 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5420ms (5420.409455ms, 125752.621848ms, Xm: 1001, a: 0.952797, r: 0.210000) based on 1000 circuit times
Jun 05 01:10:48.514 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5408ms (5407.738060ms, 124913.286387ms, Xm: 1001, a: 0.954119, r: 0.211000) based on 1000 circuit times
Jun 05 01:10:53.285 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5401ms (5400.688220ms, 124447.896822ms, Xm: 1001, a: 0.954857, r: 0.212000) based on 1000 circuit times
Jun 05 01:11:15.105 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5391ms (5391.159109ms, 123820.634922ms, Xm: 1001, a: 0.955859, r: 0.211000) based on 1000 circuit times
Jun 05 01:11:16.225 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5397ms (5396.774903ms, 124190.049859ms, Xm: 1001, a: 0.955268, r: 0.212000) based on 1000 circuit times
Jun 05 01:11:19.453 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5391ms (5390.517079ms, 123778.446841ms, Xm: 1001, a: 0.955927, r: 0.212000) based on 1000 circuit times
Jun 05 01:11:22.708 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5393ms (5393.452183ms, 123971.390129ms, Xm: 1001, a: 0.955618, r: 0.213000) based on 1000 circuit times
Jun 05 01:11:24.076 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5378ms (5378.032512ms, 121375.305738ms, Xm: 1008, a: 0.961229, r: 0.215000) based on 1000 circuit times
Jun 05 01:11:24.332 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5367ms (5366.962031ms, 120661.775251ms, Xm: 1008, a: 0.962413, r: 0.218000) based on 1000 circuit times
Jun 05 01:11:24.704 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5365ms (5364.816830ms, 120301.584600ms, Xm: 1009, a: 0.963215, r: 0.219000) based on 1000 circuit times
Jun 05 01:11:34.652 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5370ms (5370.044997ms, 120637.346291ms, Xm: 1009, a: 0.962654, r: 0.219000) based on 1000 circuit times
Jun 05 01:11:40.560 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5377ms (5377.065992ms, 121089.204667ms, Xm: 1009, a: 0.961902, r: 0.217000) based on 1000 circuit times
Jun 05 01:11:41.959 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5375ms (5375.458613ms, 120985.659683ms, Xm: 1009, a: 0.962074, r: 0.217000) based on 1000 circuit times
Jun 05 01:11:48.347 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5380ms (5380.081719ms, 121283.628784ms, Xm: 1009, a: 0.961580, r: 0.218000) based on 1000 circuit times
Jun 05 01:11:48.968 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5313ms (5313.263672ms, 110022.486926ms, Xm: 1043, a: 0.988534, r: 0.229000) based on 1000 circuit times
Jun 05 01:11:51.032 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5329ms (5329.469775ms, 110985.433727ms, Xm: 1043, a: 0.986689, r: 0.229000) based on 1000 circuit times
Jun 05 01:11:51.576 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5322ms (5322.282714ms, 110557.713671ms, Xm: 1043, a: 0.987506, r: 0.228000) based on 1000 circuit times
Jun 05 01:11:52.370 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 5314ms (5314.188966ms, 110077.319859ms, Xm: 1043, a: 0.988429, r: 0.229000) based on 1000 circuit times
