Jun 04 13:55:11.027 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 2267 milliseconds.
Jun 04 13:55:11.027 [info] circuit_build_times_set_timeout(): Circuit timeout data: 2267.452738ms, 60000.000000ms, Xm: 686, a: 1.346208, r: 0.258000
Jun 04 13:55:19.871 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2272ms (2271.686417ms, 60000.000000ms, Xm: 692, a: 1.353957, r: 0.259000) based on 1000 circuit times
Jun 04 13:55:20.004 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2274ms (2273.991249ms, 60000.000000ms, Xm: 692, a: 1.352803, r: 0.259000) based on 1000 circuit times
Jun 04 13:55:36.346 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2272ms (2272.188200ms, 60000.000000ms, Xm: 692, a: 1.353706, r: 0.259000) based on 1000 circuit times
Jun 04 13:55:39.480 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2277ms (2276.769074ms, 60000.000000ms, Xm: 687, a: 1.343237, r: 0.258000) based on 1000 circuit times
Jun 04 13:55:45.076 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2283ms (2283.064217ms, 60000.000000ms, Xm: 687, a: 1.340149, r: 0.259000) based on 1000 circuit times
Jun 04 13:56:19.657 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2277ms (2277.133812ms, 60000.000000ms, Xm: 688, a: 1.344690, r: 0.258000) based on 1000 circuit times
Jun 04 13:56:22.464 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2282ms (2281.841555ms, 60000.000000ms, Xm: 688, a: 1.342374, r: 0.259000) based on 1000 circuit times
Jun 04 13:56:25.729 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2283ms (2282.745769ms, 60000.000000ms, Xm: 688, a: 1.341930, r: 0.259000) based on 1000 circuit times
Jun 04 13:56:27.929 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2290ms (2290.245935ms, 60000.000000ms, Xm: 688, a: 1.338270, r: 0.260000) based on 1000 circuit times
Jun 04 13:56:50.314 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2283ms (2282.983765ms, 60000.000000ms, Xm: 688, a: 1.341814, r: 0.259000) based on 1000 circuit times
Jun 04 13:56:53.462 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2280ms (2280.143620ms, 60000.000000ms, Xm: 688, a: 1.343208, r: 0.259000) based on 1000 circuit times
Jun 04 13:56:54.598 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2278ms (2278.310565ms, 60000.000000ms, Xm: 688, a: 1.344110, r: 0.258000) based on 1000 circuit times
Jun 04 13:56:56.582 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2277ms (2277.262916ms, 60000.000000ms, Xm: 688, a: 1.344626, r: 0.258000) based on 1000 circuit times
Jun 04 13:56:56.804 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2267ms (2267.242836ms, 60000.000000ms, Xm: 699, a: 1.367792, r: 0.259000) based on 1000 circuit times
Jun 04 13:56:56.983 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2271ms (2271.479392ms, 60000.000000ms, Xm: 699, a: 1.365625, r: 0.260000) based on 1000 circuit times
Jun 04 13:56:59.737 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2272ms (2271.693189ms, 60000.000000ms, Xm: 699, a: 1.365516, r: 0.260000) based on 1000 circuit times
Jun 04 13:56:59.903 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2267ms (2266.906990ms, 60000.000000ms, Xm: 699, a: 1.367964, r: 0.259000) based on 1000 circuit times
Jun 04 13:57:11.667 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2261ms (2261.393552ms, 60000.000000ms, Xm: 699, a: 1.370801, r: 0.260000) based on 1000 circuit times
Jun 04 13:57:11.753 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2259ms (2258.645578ms, 60000.000000ms, Xm: 699, a: 1.372222, r: 0.260000) based on 1000 circuit times
Jun 04 13:57:26.334 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2259ms (2258.645578ms, 60000.000000ms, Xm: 699, a: 1.372222, r: 0.260000) based on 1000 circuit times
Jun 04 13:57:26.806 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2250ms (2250.247175ms, 60000.000000ms, Xm: 699, a: 1.376594, r: 0.261000) based on 1000 circuit times
Jun 04 13:57:29.795 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2242ms (2241.937933ms, 60000.000000ms, Xm: 699, a: 1.380964, r: 0.261000) based on 1000 circuit times
Jun 04 13:57:29.947 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2237ms (2236.517463ms, 60000.000000ms, Xm: 699, a: 1.383838, r: 0.260000) based on 1000 circuit times
Jun 04 13:58:14.873 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2235ms (2235.472650ms, 60000.000000ms, Xm: 693, a: 1.374204, r: 0.259000) based on 1000 circuit times
Jun 04 13:58:34.426 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2233ms (2232.903365ms, 60000.000000ms, Xm: 693, a: 1.375555, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:01.784 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2233ms (2232.919109ms, 60000.000000ms, Xm: 693, a: 1.375547, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:09.009 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2240ms (2240.491881ms, 60000.000000ms, Xm: 693, a: 1.371578, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:15.048 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2242ms (2241.634182ms, 60000.000000ms, Xm: 693, a: 1.370982, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:15.284 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2242ms (2242.497086ms, 60000.000000ms, Xm: 693, a: 1.370533, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:18.016 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2248ms (2247.763035ms, 60000.000000ms, Xm: 693, a: 1.367801, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:18.862 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2242ms (2242.069735ms, 60000.000000ms, Xm: 695, a: 1.374128, r: 0.260000) based on 1000 circuit times
Jun 04 13:59:20.734 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2242ms (2242.069735ms, 60000.000000ms, Xm: 695, a: 1.374128, r: 0.260000) based on 1000 circuit times
Jun 04 13:59:26.918 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2245ms (2244.562125ms, 60000.000000ms, Xm: 696, a: 1.374512, r: 0.260000) based on 1000 circuit times
Jun 04 13:59:28.680 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2246ms (2246.080515ms, 60000.000000ms, Xm: 696, a: 1.373718, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:29.074 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2246ms (2246.193695ms, 60000.000000ms, Xm: 696, a: 1.373659, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:38.831 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2246ms (2245.944264ms, 60000.000000ms, Xm: 696, a: 1.373790, r: 0.259000) based on 1000 circuit times
Jun 04 13:59:39.240 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2244ms (2243.792143ms, 60000.000000ms, Xm: 696, a: 1.374915, r: 0.260000) based on 1000 circuit times
Jun 04 13:59:56.103 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2241ms (2240.969391ms, 60000.000000ms, Xm: 696, a: 1.376395, r: 0.260000) based on 1000 circuit times
Jun 04 14:00:54.318 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2237ms (2236.959615ms, 60000.000000ms, Xm: 696, a: 1.378506, r: 0.260000) based on 1000 circuit times
Jun 04 14:01:25.960 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2240ms (2240.203376ms, 60000.000000ms, Xm: 696, a: 1.376797, r: 0.260000) based on 1000 circuit times
Jun 04 14:01:27.909 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2241ms (2240.962937ms, 60000.000000ms, Xm: 695, a: 1.374708, r: 0.260000) based on 1000 circuit times
Jun 04 14:01:28.816 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2242ms (2242.292164ms, 60000.000000ms, Xm: 695, a: 1.374012, r: 0.260000) based on 1000 circuit times
Jun 04 14:01:28.950 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2244ms (2243.793555ms, 60000.000000ms, Xm: 695, a: 1.373227, r: 0.260000) based on 1000 circuit times
Jun 04 14:01:29.902 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2246ms (2246.294412ms, 60000.000000ms, Xm: 695, a: 1.371923, r: 0.260000) based on 1000 circuit times
Jun 04 14:01:30.319 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2252ms (2251.688701ms, 60000.000000ms, Xm: 695, a: 1.369124, r: 0.261000) based on 1000 circuit times
Jun 04 14:01:33.721 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2257.959697ms, 60000.000000ms, Xm: 695, a: 1.365892, r: 0.260000) based on 1000 circuit times
Jun 04 14:02:07.552 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2255ms (2255.472400ms, 60000.000000ms, Xm: 695, a: 1.367171, r: 0.260000) based on 1000 circuit times
Jun 04 14:03:09.973 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2257.648270ms, 60000.000000ms, Xm: 695, a: 1.366052, r: 0.261000) based on 1000 circuit times
Jun 04 14:03:10.836 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2259ms (2259.442452ms, 60000.000000ms, Xm: 695, a: 1.365132, r: 0.261000) based on 1000 circuit times
Jun 04 14:03:19.904 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2260ms (2260.099627ms, 60000.000000ms, Xm: 695, a: 1.364795, r: 0.261000) based on 1000 circuit times
Jun 04 14:03:22.386 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2258.409427ms, 60000.000000ms, Xm: 695, a: 1.365662, r: 0.260000) based on 1000 circuit times
Jun 04 14:03:23.432 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2261ms (2261.407590ms, 60000.000000ms, Xm: 695, a: 1.364126, r: 0.261000) based on 1000 circuit times
Jun 04 14:03:23.558 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2265ms (2265.262809ms, 60000.000000ms, Xm: 695, a: 1.362159, r: 0.260000) based on 1000 circuit times
Jun 04 14:03:24.257 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2265ms (2265.031882ms, 60000.000000ms, Xm: 695, a: 1.362277, r: 0.260000) based on 1000 circuit times
Jun 04 14:03:24.898 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2268ms (2267.700920ms, 60000.000000ms, Xm: 695, a: 1.360920, r: 0.260000) based on 1000 circuit times
Jun 04 14:03:25.901 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2273ms (2272.525238ms, 60000.000000ms, Xm: 695, a: 1.358479, r: 0.261000) based on 1000 circuit times
Jun 04 14:03:27.040 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2277ms (2277.362008ms, 60000.000000ms, Xm: 695, a: 1.356046, r: 0.261000) based on 1000 circuit times
Jun 04 14:03:27.342 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2277ms (2276.625367ms, 60000.000000ms, Xm: 695, a: 1.356415, r: 0.260000) based on 1000 circuit times
Jun 04 14:03:28.928 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2278ms (2278.366792ms, 60000.000000ms, Xm: 696, a: 1.357185, r: 0.260000) based on 1000 circuit times
Jun 04 14:03:56.444 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2283ms (2282.641769ms, 60000.000000ms, Xm: 696, a: 1.355043, r: 0.261000) based on 1000 circuit times
Jun 04 14:03:57.436 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2277ms (2277.328127ms, 60000.000000ms, Xm: 696, a: 1.357707, r: 0.260000) based on 1000 circuit times
Jun 04 14:04:18.576 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2275ms (2275.169601ms, 60000.000000ms, Xm: 696, a: 1.358794, r: 0.260000) based on 1000 circuit times
Jun 04 14:04:33.476 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2274ms (2273.674169ms, 60000.000000ms, Xm: 696, a: 1.359549, r: 0.261000) based on 1000 circuit times
Jun 04 14:04:53.772 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2269ms (2268.576835ms, 60000.000000ms, Xm: 696, a: 1.362132, r: 0.260000) based on 1000 circuit times
Jun 04 14:04:58.966 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2265ms (2265.431442ms, 60000.000000ms, Xm: 696, a: 1.363733, r: 0.260000) based on 1000 circuit times
Jun 04 14:05:02.983 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2269ms (2268.913375ms, 60000.000000ms, Xm: 696, a: 1.361961, r: 0.261000) based on 1000 circuit times
Jun 04 14:05:03.378 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2269ms (2268.612352ms, 60000.000000ms, Xm: 696, a: 1.362114, r: 0.261000) based on 1000 circuit times
Jun 04 14:05:25.389 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2265ms (2265.214667ms, 60000.000000ms, Xm: 696, a: 1.363844, r: 0.261000) based on 1000 circuit times
Jun 04 14:05:33.469 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2265ms (2265.360359ms, 60000.000000ms, Xm: 696, a: 1.363769, r: 0.261000) based on 1000 circuit times
Jun 04 14:05:33.472 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2264ms (2263.794858ms, 60000.000000ms, Xm: 696, a: 1.364569, r: 0.263000) based on 1000 circuit times
Jun 04 14:05:33.473 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2257.871868ms, 60000.000000ms, Xm: 696, a: 1.367606, r: 0.262000) based on 1000 circuit times
Jun 04 14:05:33.596 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2258.403255ms, 60000.000000ms, Xm: 696, a: 1.367333, r: 0.262000) based on 1000 circuit times
Jun 04 14:06:05.426 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2254ms (2254.308473ms, 60000.000000ms, Xm: 696, a: 1.369444, r: 0.263000) based on 1000 circuit times
Jun 04 14:06:48.124 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2254ms (2254.308473ms, 60000.000000ms, Xm: 696, a: 1.369444, r: 0.263000) based on 1000 circuit times
Jun 04 14:06:52.242 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2257ms (2256.649046ms, 60000.000000ms, Xm: 696, a: 1.368236, r: 0.261000) based on 1000 circuit times
Jun 04 14:07:06.514 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2255ms (2255.408980ms, 60000.000000ms, Xm: 696, a: 1.368876, r: 0.261000) based on 1000 circuit times
Jun 04 14:07:06.624 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2255ms (2255.068273ms, 60000.000000ms, Xm: 696, a: 1.369052, r: 0.261000) based on 1000 circuit times
Jun 04 14:07:07.143 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2257ms (2257.210683ms, 60000.000000ms, Xm: 696, a: 1.367947, r: 0.261000) based on 1000 circuit times
Jun 04 14:07:09.914 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2256ms (2256.262826ms, 60000.000000ms, Xm: 696, a: 1.368435, r: 0.261000) based on 1000 circuit times
Jun 04 14:07:11.743 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2265ms (2264.644233ms, 60000.000000ms, Xm: 695, a: 1.362474, r: 0.262000) based on 1000 circuit times
Jun 04 14:07:39.490 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2260ms (2260.330373ms, 60000.000000ms, Xm: 695, a: 1.364677, r: 0.262000) based on 1000 circuit times
Jun 04 14:07:39.556 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2265ms (2265.243639ms, 60000.000000ms, Xm: 695, a: 1.362169, r: 0.261000) based on 1000 circuit times
Jun 04 14:07:40.309 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2258.311543ms, 60000.000000ms, Xm: 695, a: 1.365712, r: 0.262000) based on 1000 circuit times
Jun 04 14:07:40.524 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2256ms (2256.427420ms, 60000.000000ms, Xm: 695, a: 1.366680, r: 0.262000) based on 1000 circuit times
Jun 04 14:07:49.702 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2254ms (2254.263623ms, 60000.000000ms, Xm: 695, a: 1.367794, r: 0.264000) based on 1000 circuit times
Jun 04 14:07:53.945 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2256ms (2256.351005ms, 60000.000000ms, Xm: 695, a: 1.366719, r: 0.262000) based on 1000 circuit times
Jun 04 14:07:55.607 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2251ms (2250.850353ms, 60000.000000ms, Xm: 695, a: 1.369558, r: 0.263000) based on 1000 circuit times
Jun 04 14:07:59.190 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2258.052743ms, 60000.000000ms, Xm: 695, a: 1.365845, r: 0.262000) based on 1000 circuit times
Jun 04 14:08:05.655 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2257ms (2257.069614ms, 60000.000000ms, Xm: 696, a: 1.368019, r: 0.262000) based on 1000 circuit times
Jun 04 14:08:07.435 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2251ms (2251.462015ms, 60000.000000ms, Xm: 705, a: 1.386088, r: 0.264000) based on 1000 circuit times
Jun 04 14:08:31.031 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2257ms (2256.531956ms, 60000.000000ms, Xm: 705, a: 1.383408, r: 0.263000) based on 1000 circuit times
Jun 04 14:08:31.679 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2257ms (2257.491842ms, 60000.000000ms, Xm: 704, a: 1.381218, r: 0.263000) based on 1000 circuit times
Jun 04 14:08:31.807 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2250ms (2249.516910ms, 60000.000000ms, Xm: 705, a: 1.387120, r: 0.264000) based on 1000 circuit times
Jun 04 14:08:32.163 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2252ms (2252.012850ms, 60000.000000ms, Xm: 705, a: 1.385796, r: 0.265000) based on 1000 circuit times
Jun 04 14:08:39.091 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2250ms (2250.006437ms, 60000.000000ms, Xm: 705, a: 1.386860, r: 0.264000) based on 1000 circuit times
Jun 04 14:08:43.395 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2250ms (2250.175930ms, 60000.000000ms, Xm: 705, a: 1.386770, r: 0.264000) based on 1000 circuit times
Jun 04 14:08:46.707 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2247ms (2246.873986ms, 60000.000000ms, Xm: 705, a: 1.388527, r: 0.264000) based on 1000 circuit times
Jun 04 14:08:48.134 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2254ms (2254.306780ms, 60000.000000ms, Xm: 705, a: 1.384582, r: 0.265000) based on 1000 circuit times
Jun 04 14:09:09.752 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2261ms (2260.869255ms, 60000.000000ms, Xm: 696, a: 1.366066, r: 0.263000) based on 1000 circuit times
Jun 04 14:09:09.974 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2259ms (2259.343511ms, 60000.000000ms, Xm: 696, a: 1.366850, r: 0.263000) based on 1000 circuit times
Jun 04 14:09:10.077 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2257ms (2256.937861ms, 60000.000000ms, Xm: 696, a: 1.368087, r: 0.263000) based on 1000 circuit times
Jun 04 14:09:10.166 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2256ms (2256.033802ms, 60000.000000ms, Xm: 696, a: 1.368553, r: 0.263000) based on 1000 circuit times
Jun 04 14:09:37.114 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2258ms (2258.144347ms, 60000.000000ms, Xm: 696, a: 1.367466, r: 0.264000) based on 1000 circuit times
Jun 04 14:12:17.615 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2257ms (2257.376644ms, 60000.000000ms, Xm: 696, a: 1.367861, r: 0.264000) based on 1000 circuit times
Jun 04 14:12:34.889 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2259ms (2259.153468ms, 60000.000000ms, Xm: 696, a: 1.366947, r: 0.264000) based on 1000 circuit times
Jun 04 14:12:39.450 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2256ms (2256.323826ms, 60000.000000ms, Xm: 696, a: 1.368404, r: 0.265000) based on 1000 circuit times
Jun 04 14:12:40.522 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2260ms (2260.094219ms, 60000.000000ms, Xm: 696, a: 1.366464, r: 0.265000) based on 1000 circuit times
Jun 04 14:12:40.947 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2253ms (2253.043114ms, 60000.000000ms, Xm: 696, a: 1.370099, r: 0.267000) based on 1000 circuit times
Jun 04 14:12:44.072 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2255ms (2255.238552ms, 60000.000000ms, Xm: 695, a: 1.367292, r: 0.265000) based on 1000 circuit times
Jun 04 14:13:05.850 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2250ms (2249.699733ms, 60000.000000ms, Xm: 695, a: 1.370154, r: 0.266000) based on 1000 circuit times
Jun 04 14:13:07.821 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2244ms (2244.464721ms, 60000.000000ms, Xm: 699, a: 1.379631, r: 0.267000) based on 1000 circuit times
Jun 04 14:13:21.288 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2236ms (2235.844138ms, 60000.000000ms, Xm: 699, a: 1.384197, r: 0.266000) based on 1000 circuit times
Jun 04 14:13:56.367 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2229ms (2229.021374ms, 60000.000000ms, Xm: 707, a: 1.401599, r: 0.267000) based on 1000 circuit times
Jun 04 14:14:17.794 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2226ms (2226.265966ms, 60000.000000ms, Xm: 707, a: 1.403110, r: 0.267000) based on 1000 circuit times
Jun 04 14:14:22.727 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2235ms (2235.433128ms, 60000.000000ms, Xm: 707, a: 1.398101, r: 0.267000) based on 1000 circuit times
Jun 04 14:14:35.589 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2238ms (2237.651099ms, 60000.000000ms, Xm: 707, a: 1.396898, r: 0.267000) based on 1000 circuit times
Jun 04 14:14:46.323 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2239ms (2239.009663ms, 60000.000000ms, Xm: 707, a: 1.396163, r: 0.267000) based on 1000 circuit times
Jun 04 14:14:52.020 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2241ms (2240.619051ms, 60000.000000ms, Xm: 707, a: 1.395293, r: 0.267000) based on 1000 circuit times
Jun 04 14:14:52.098 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2247ms (2246.580929ms, 60000.000000ms, Xm: 707, a: 1.392086, r: 0.267000) based on 1000 circuit times
Jun 04 14:15:10.225 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2245ms (2245.310363ms, 60000.000000ms, Xm: 707, a: 1.392767, r: 0.266000) based on 1000 circuit times
Jun 04 14:15:53.646 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2242ms (2242.191674ms, 60000.000000ms, Xm: 707, a: 1.394445, r: 0.267000) based on 1000 circuit times
Jun 04 14:15:53.833 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2236ms (2236.164532ms, 60000.000000ms, Xm: 707, a: 1.397704, r: 0.266000) based on 1000 circuit times
Jun 04 14:15:54.467 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2241ms (2240.515350ms, 60000.000000ms, Xm: 705, a: 1.391930, r: 0.266000) based on 1000 circuit times
Jun 04 14:15:56.532 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2241ms (2240.591223ms, 60000.000000ms, Xm: 704, a: 1.390183, r: 0.266000) based on 1000 circuit times
Jun 04 14:15:57.797 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2246ms (2246.372665ms, 60000.000000ms, Xm: 704, a: 1.387095, r: 0.266000) based on 1000 circuit times
