Jun 06 13:57:01.427 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 2972 milliseconds.
Jun 06 13:57:01.427 [info] circuit_build_times_set_timeout(): Circuit timeout data: 2972.046292ms, 60000.000000ms, Xm: 681, a: 1.092297, r: 0.245000
Jun 06 13:58:34.197 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2975ms (2974.619097ms, 60000.000000ms, Xm: 689, a: 1.100373, r: 0.250000) based on 1000 circuit times
Jun 06 13:58:34.556 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2973ms (2973.394278ms, 60000.000000ms, Xm: 689, a: 1.100682, r: 0.250000) based on 1000 circuit times
Jun 06 13:58:35.452 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2979ms (2978.698416ms, 60000.000000ms, Xm: 689, a: 1.099343, r: 0.249000) based on 1000 circuit times
Jun 06 13:58:36.663 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2977ms (2976.712461ms, 60000.000000ms, Xm: 689, a: 1.099844, r: 0.248000) based on 1000 circuit times
Jun 06 13:58:38.392 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2974ms (2974.019363ms, 60000.000000ms, Xm: 689, a: 1.100524, r: 0.250000) based on 1000 circuit times
Jun 06 13:58:38.439 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2970ms (2970.120524ms, 60000.000000ms, Xm: 689, a: 1.101512, r: 0.250000) based on 1000 circuit times
Jun 06 13:58:41.531 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2987ms (2986.965316ms, 60000.000000ms, Xm: 677, a: 1.084277, r: 0.248000) based on 1000 circuit times
Jun 06 13:58:43.055 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2988ms (2988.326574ms, 60000.000000ms, Xm: 677, a: 1.083944, r: 0.248000) based on 1000 circuit times
Jun 06 13:59:02.677 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2984ms (2983.906564ms, 60000.000000ms, Xm: 677, a: 1.085026, r: 0.248000) based on 1000 circuit times
Jun 06 13:59:06.480 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2972ms (2972.239000ms, 60000.000000ms, Xm: 677, a: 1.087899, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:07.745 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2982ms (2982.332109ms, 60000.000000ms, Xm: 677, a: 1.085412, r: 0.248000) based on 1000 circuit times
Jun 06 13:59:16.598 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2983ms (2982.856091ms, 60000.000000ms, Xm: 677, a: 1.085284, r: 0.248000) based on 1000 circuit times
Jun 06 13:59:17.604 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2992ms (2992.158713ms, 60000.000000ms, Xm: 677, a: 1.083010, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:17.790 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2990ms (2989.524776ms, 60000.000000ms, Xm: 677, a: 1.083652, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:19.400 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2992ms (2991.638370ms, 60000.000000ms, Xm: 677, a: 1.083136, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:19.529 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2992ms (2991.515921ms, 60000.000000ms, Xm: 677, a: 1.083166, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:22.538 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2973ms (2973.031779ms, 60000.000000ms, Xm: 677, a: 1.087703, r: 0.250000) based on 1000 circuit times
Jun 06 13:59:23.305 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2978ms (2978.046787ms, 60000.000000ms, Xm: 677, a: 1.086466, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:47.507 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2979ms (2978.754255ms, 60000.000000ms, Xm: 676, a: 1.085209, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:48.066 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2977ms (2976.730438ms, 60000.000000ms, Xm: 676, a: 1.085706, r: 0.249000) based on 1000 circuit times
Jun 06 13:59:54.438 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2974ms (2973.813649ms, 60000.000000ms, Xm: 676, a: 1.086425, r: 0.251000) based on 1000 circuit times
Jun 06 13:59:54.516 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2967ms (2967.416827ms, 60000.000000ms, Xm: 676, a: 1.088006, r: 0.251000) based on 1000 circuit times
Jun 06 13:59:56.141 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2957ms (2956.500548ms, 60000.000000ms, Xm: 676, a: 1.090724, r: 0.250000) based on 1000 circuit times
Jun 06 13:59:56.867 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2967ms (2967.177950ms, 60000.000000ms, Xm: 676, a: 1.088066, r: 0.251000) based on 1000 circuit times
Jun 06 13:59:57.292 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2953ms (2953.162138ms, 60000.000000ms, Xm: 686, a: 1.102540, r: 0.252000) based on 1000 circuit times
Jun 06 13:59:58.251 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2945ms (2944.692799ms, 60000.000000ms, Xm: 694, a: 1.113576, r: 0.255000) based on 1000 circuit times
Jun 06 13:59:58.522 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2940ms (2939.594205ms, 60000.000000ms, Xm: 694, a: 1.114913, r: 0.255000) based on 1000 circuit times
Jun 06 13:59:58.641 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2946ms (2945.538089ms, 60000.000000ms, Xm: 694, a: 1.113355, r: 0.255000) based on 1000 circuit times
Jun 06 13:59:58.826 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2946ms (2945.538089ms, 60000.000000ms, Xm: 694, a: 1.113355, r: 0.255000) based on 1000 circuit times
Jun 06 13:59:59.251 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2946ms (2945.758612ms, 60000.000000ms, Xm: 694, a: 1.113297, r: 0.255000) based on 1000 circuit times
Jun 06 13:59:59.381 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2940ms (2939.588531ms, 60000.000000ms, Xm: 694, a: 1.114914, r: 0.256000) based on 1000 circuit times
Jun 06 13:59:59.624 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2940ms (2939.715096ms, 60000.000000ms, Xm: 694, a: 1.114881, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:00.292 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2949ms (2948.698120ms, 60000.000000ms, Xm: 694, a: 1.112530, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:00.432 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2948ms (2948.468942ms, 60000.000000ms, Xm: 694, a: 1.112590, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:00.627 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2953ms (2953.351179ms, 60000.000000ms, Xm: 694, a: 1.111318, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:01.705 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2964ms (2963.753706ms, 60000.000000ms, Xm: 694, a: 1.108627, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:02.663 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2958ms (2958.325793ms, 60000.000000ms, Xm: 694, a: 1.110029, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:03.808 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2964ms (2963.634470ms, 60000.000000ms, Xm: 694, a: 1.108658, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:03.904 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2967ms (2967.298132ms, 60000.000000ms, Xm: 694, a: 1.107715, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:04.850 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2977ms (2976.973477ms, 60000.000000ms, Xm: 694, a: 1.105239, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:04.924 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2971ms (2970.630192ms, 60000.000000ms, Xm: 693, a: 1.105763, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:04.981 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2963ms (2962.778494ms, 60000.000000ms, Xm: 693, a: 1.107778, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:05.690 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2965ms (2964.932665ms, 60000.000000ms, Xm: 693, a: 1.107224, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:06.244 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2980ms (2980.430238ms, 60000.000000ms, Xm: 693, a: 1.103267, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:06.696 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2978ms (2977.849957ms, 60000.000000ms, Xm: 693, a: 1.103922, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:07.203 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2967ms (2967.304008ms, 60000.000000ms, Xm: 693, a: 1.106615, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:07.606 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2963ms (2963.208002ms, 60000.000000ms, Xm: 693, a: 1.107667, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:07.607 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2970ms (2970.356027ms, 60000.000000ms, Xm: 693, a: 1.105833, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:07.698 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2971ms (2970.639535ms, 60000.000000ms, Xm: 693, a: 1.105761, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:07.752 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2962ms (2961.826447ms, 60000.000000ms, Xm: 693, a: 1.108023, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:08.695 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2959ms (2958.930663ms, 60000.000000ms, Xm: 693, a: 1.108769, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:09.033 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2964ms (2963.590186ms, 60000.000000ms, Xm: 693, a: 1.107569, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:09.343 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2965ms (2964.717861ms, 60000.000000ms, Xm: 693, a: 1.107279, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:09.528 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2968ms (2967.972711ms, 60000.000000ms, Xm: 693, a: 1.106444, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:09.620 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2991ms (2990.798454ms, 60000.000000ms, Xm: 677, a: 1.083341, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:12.550 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2994ms (2993.935291ms, 60000.000000ms, Xm: 677, a: 1.082577, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:14.839 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2990ms (2989.884317ms, 60000.000000ms, Xm: 677, a: 1.083564, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:14.849 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3000ms (2999.700865ms, 60000.000000ms, Xm: 677, a: 1.081178, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:14.849 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3003ms (3003.384895ms, 60000.000000ms, Xm: 677, a: 1.080287, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:16.490 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3006ms (3006.210421ms, 60000.000000ms, Xm: 677, a: 1.079606, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:16.705 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3000ms (3000.238507ms, 60000.000000ms, Xm: 677, a: 1.081048, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:16.758 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2996ms (2995.504656ms, 60000.000000ms, Xm: 677, a: 1.082196, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:16.996 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2993ms (2993.264101ms, 60000.000000ms, Xm: 677, a: 1.082740, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:17.615 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3000ms (3000.297359ms, 60000.000000ms, Xm: 677, a: 1.081034, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:18.332 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2997ms (2996.858218ms, 60000.000000ms, Xm: 677, a: 1.081867, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:18.535 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3003ms (3003.147565ms, 60000.000000ms, Xm: 677, a: 1.080345, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:18.599 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3007ms (3007.175832ms, 60000.000000ms, Xm: 677, a: 1.079373, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:18.691 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2999ms (2998.622318ms, 60000.000000ms, Xm: 677, a: 1.081439, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:19.028 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3001ms (3001.139187ms, 60000.000000ms, Xm: 677, a: 1.080830, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:19.339 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2991ms (2991.017639ms, 60000.000000ms, Xm: 677, a: 1.083288, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:19.596 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2990ms (2989.892737ms, 60000.000000ms, Xm: 677, a: 1.083562, r: 0.254000) based on 1000 circuit times
Jun 06 14:00:19.828 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2964ms (2963.516766ms, 60000.000000ms, Xm: 697, a: 1.111992, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:20.947 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2975ms (2975.280843ms, 60000.000000ms, Xm: 697, a: 1.108957, r: 0.255000) based on 1000 circuit times
Jun 06 14:00:22.584 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2974ms (2973.950770ms, 60000.000000ms, Xm: 698, a: 1.110396, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:23.146 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2985ms (2984.833653ms, 60000.000000ms, Xm: 698, a: 1.107604, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:23.147 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2996ms (2995.604941ms, 60000.000000ms, Xm: 698, a: 1.104865, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:23.668 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2997ms (2997.471705ms, 60000.000000ms, Xm: 698, a: 1.104393, r: 0.256000) based on 1000 circuit times
Jun 06 14:00:23.669 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3006ms (3006.147509ms, 60000.000000ms, Xm: 698, a: 1.102207, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:23.730 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3017ms (3016.607601ms, 60000.000000ms, Xm: 698, a: 1.099591, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:24.203 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3012ms (3012.431336ms, 60000.000000ms, Xm: 698, a: 1.100633, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:24.606 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3012ms (3012.431336ms, 60000.000000ms, Xm: 698, a: 1.100633, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:25.081 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3013ms (3012.606319ms, 60000.000000ms, Xm: 698, a: 1.100589, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:25.174 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3018ms (3017.840991ms, 60000.000000ms, Xm: 698, a: 1.099284, r: 0.257000) based on 1000 circuit times
Jun 06 14:00:25.760 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3026ms (3026.337613ms, 60000.000000ms, Xm: 698, a: 1.097177, r: 0.258000) based on 1000 circuit times
Jun 06 14:00:26.190 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3031ms (3031.023742ms, 60000.000000ms, Xm: 698, a: 1.096021, r: 0.259000) based on 1000 circuit times
Jun 06 14:00:26.478 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3030ms (3030.397541ms, 60000.000000ms, Xm: 698, a: 1.096176, r: 0.259000) based on 1000 circuit times
Jun 06 14:00:27.766 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3000ms (2999.836649ms, 60000.000000ms, Xm: 717, a: 1.124508, r: 0.260000) based on 1000 circuit times
Jun 06 14:00:28.022 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2999ms (2998.916637ms, 60000.000000ms, Xm: 717, a: 1.124749, r: 0.260000) based on 1000 circuit times
Jun 06 14:00:28.545 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3011ms (3011.099627ms, 60000.000000ms, Xm: 717, a: 1.121571, r: 0.261000) based on 1000 circuit times
Jun 06 14:00:28.780 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2992ms (2991.878634ms, 60000.000000ms, Xm: 717, a: 1.126599, r: 0.261000) based on 1000 circuit times
Jun 06 14:00:29.600 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2989ms (2989.285609ms, 60000.000000ms, Xm: 717, a: 1.127283, r: 0.261000) based on 1000 circuit times
Jun 06 14:00:31.383 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3001ms (3001.459756ms, 60000.000000ms, Xm: 717, a: 1.124083, r: 0.261000) based on 1000 circuit times
Jun 06 14:00:31.927 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2995ms (2994.884245ms, 60000.000000ms, Xm: 717, a: 1.125808, r: 0.261000) based on 1000 circuit times
Jun 06 14:00:34.852 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2995ms (2995.393355ms, 60000.000000ms, Xm: 717, a: 1.125674, r: 0.259000) based on 1000 circuit times
Jun 06 14:00:37.684 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2993ms (2992.725664ms, 60000.000000ms, Xm: 717, a: 1.126376, r: 0.260000) based on 1000 circuit times
Jun 06 14:00:39.376 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 2999ms (2999.457391ms, 60000.000000ms, Xm: 717, a: 1.124607, r: 0.260000) based on 1000 circuit times
Jun 06 14:00:39.479 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 3001ms (3000.998443ms, 60000.000000ms, Xm: 717, a: 1.124204, r: 0.260000) based on 1000 circuit times
