Jun 05 04:22:45.474 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 4617 milliseconds.
Jun 05 04:22:45.474 [info] circuit_build_times_set_timeout(): Circuit timeout data: 4616.730864ms, 84078.563505ms, Xm: 971, a: 1.032276, r: 0.330000
Jun 05 04:27:33.988 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4553ms (4553.385693ms, 86363.433091ms, Xm: 937, a: 1.018024, r: 0.332000) based on 1000 circuit times
Jun 05 04:27:36.317 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4556ms (4555.721353ms, 86490.251967ms, Xm: 937, a: 1.017694, r: 0.332000) based on 1000 circuit times
Jun 05 04:27:36.976 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4567ms (4567.030211ms, 87106.000084ms, Xm: 937, a: 1.016101, r: 0.331000) based on 1000 circuit times
Jun 05 04:27:37.318 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4573ms (4573.141776ms, 87266.513249ms, Xm: 938, a: 1.015927, r: 0.331000) based on 1000 circuit times
Jun 05 04:27:39.188 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4570ms (4570.228471ms, 87107.536796ms, Xm: 938, a: 1.016336, r: 0.330000) based on 1000 circuit times
Jun 05 04:27:45.026 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4574ms (4574.079014ms, 87317.697581ms, Xm: 938, a: 1.015796, r: 0.330000) based on 1000 circuit times
Jun 05 04:27:45.367 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4567ms (4566.682325ms, 86914.281107ms, Xm: 938, a: 1.016835, r: 0.329000) based on 1000 circuit times
Jun 05 04:27:49.966 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4580ms (4580.445718ms, 87665.912361ms, Xm: 938, a: 1.014905, r: 0.329000) based on 1000 circuit times
Jun 05 04:27:50.813 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4581ms (4580.701261ms, 87679.907631ms, Xm: 938, a: 1.014869, r: 0.329000) based on 1000 circuit times
Jun 05 04:27:51.647 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4567ms (4566.741476ms, 86917.502410ms, Xm: 938, a: 1.016826, r: 0.329000) based on 1000 circuit times
Jun 05 04:27:52.148 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4570ms (4569.630142ms, 87074.909824ms, Xm: 938, a: 1.016420, r: 0.330000) based on 1000 circuit times
Jun 05 04:27:55.756 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4574ms (4573.808085ms, 87302.899619ms, Xm: 938, a: 1.015834, r: 0.330000) based on 1000 circuit times
Jun 05 04:27:58.162 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4564ms (4564.198739ms, 86779.098388ms, Xm: 938, a: 1.017184, r: 0.330000) based on 1000 circuit times
Jun 05 04:28:14.504 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4557ms (4557.360668ms, 86407.606002ms, Xm: 938, a: 1.018149, r: 0.330000) based on 1000 circuit times
Jun 05 04:28:15.691 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4566ms (4565.566269ms, 86853.516728ms, Xm: 938, a: 1.016992, r: 0.330000) based on 1000 circuit times
Jun 05 04:28:40.312 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4558ms (4557.740757ms, 86428.227936ms, Xm: 938, a: 1.018095, r: 0.330000) based on 1000 circuit times
Jun 05 04:28:59.541 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4540ms (4539.618631ms, 85448.561167ms, Xm: 938, a: 1.020668, r: 0.330000) based on 1000 circuit times
Jun 05 04:29:04.043 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4530ms (4530.199681ms, 84942.246664ms, Xm: 938, a: 1.022014, r: 0.330000) based on 1000 circuit times
Jun 05 04:29:08.542 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4529ms (4528.660811ms, 84859.710851ms, Xm: 938, a: 1.022234, r: 0.330000) based on 1000 circuit times
Jun 05 04:29:11.836 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4524ms (4523.667639ms, 84592.266127ms, Xm: 938, a: 1.022951, r: 0.332000) based on 1000 circuit times
Jun 05 04:29:12.061 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4529ms (4529.086846ms, 84882.555583ms, Xm: 938, a: 1.022173, r: 0.330000) based on 1000 circuit times
Jun 05 04:29:12.062 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4547ms (4546.992475ms, 85846.308385ms, Xm: 938, a: 1.019618, r: 0.330000) based on 1000 circuit times
Jun 05 04:29:17.869 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4544ms (4544.338888ms, 85703.034775ms, Xm: 938, a: 1.019995, r: 0.331000) based on 1000 circuit times
Jun 05 04:29:18.088 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4545ms (4544.661627ms, 86924.004698ms, Xm: 931, a: 1.015130, r: 0.331000) based on 1000 circuit times
Jun 05 04:29:18.768 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4544ms (4543.665151ms, 87921.240778ms, Xm: 925, a: 1.011147, r: 0.331000) based on 1000 circuit times
Jun 05 04:29:19.165 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4532ms (4532.016619ms, 87277.822433ms, Xm: 925, a: 1.012780, r: 0.330000) based on 1000 circuit times
Jun 05 04:29:20.755 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4569ms (4569.244391ms, 92863.993692ms, Xm: 906, a: 0.994669, r: 0.328000) based on 1000 circuit times
Jun 05 04:29:20.958 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4556ms (4555.802488ms, 91895.554213ms, Xm: 907, a: 0.997164, r: 0.328000) based on 1000 circuit times
Jun 05 04:29:21.198 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4563ms (4563.405514ms, 92335.057252ms, Xm: 907, a: 0.996135, r: 0.328000) based on 1000 circuit times
Jun 05 04:29:21.304 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4571ms (4570.761402ms, 92761.573346ms, Xm: 907, a: 0.995143, r: 0.327000) based on 1000 circuit times
Jun 05 04:29:21.483 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4579ms (4578.649681ms, 93220.380946ms, Xm: 907, a: 0.994083, r: 0.326000) based on 1000 circuit times
Jun 05 04:29:21.789 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4579ms (4578.881549ms, 93233.889441ms, Xm: 907, a: 0.994052, r: 0.326000) based on 1000 circuit times
Jun 05 04:29:23.997 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4565ms (4565.033443ms, 92429.339225ms, Xm: 907, a: 0.995915, r: 0.326000) based on 1000 circuit times
Jun 05 04:29:26.164 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4562ms (4561.695755ms, 92236.103442ms, Xm: 907, a: 0.996366, r: 0.327000) based on 1000 circuit times
Jun 05 04:29:27.277 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4559ms (4559.247542ms, 92094.531092ms, Xm: 907, a: 0.996698, r: 0.327000) based on 1000 circuit times
Jun 05 04:29:27.733 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4578ms (4577.672443ms, 93163.461746ms, Xm: 907, a: 0.994215, r: 0.326000) based on 1000 circuit times
Jun 05 04:29:28.069 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4584ms (4584.069838ms, 93536.488742ms, Xm: 907, a: 0.993358, r: 0.326000) based on 1000 circuit times
Jun 05 04:29:31.742 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4597ms (4597.362420ms, 94314.672305ms, Xm: 907, a: 0.991585, r: 0.322000) based on 1000 circuit times
Jun 05 04:29:33.424 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4610ms (4609.699579ms, 95040.680078ms, Xm: 907, a: 0.989951, r: 0.319000) based on 1000 circuit times
Jun 05 04:29:34.161 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4616ms (4616.470829ms, 95440.690012ms, Xm: 907, a: 0.989058, r: 0.318000) based on 1000 circuit times
Jun 05 04:29:34.675 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4622ms (4622.466694ms, 95795.807138ms, Xm: 907, a: 0.988270, r: 0.318000) based on 1000 circuit times
Jun 05 04:29:34.888 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4628ms (4628.173065ms, 96134.575683ms, Xm: 907, a: 0.987522, r: 0.317000) based on 1000 circuit times
Jun 05 04:29:36.918 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4629ms (4629.476906ms, 96212.089627ms, Xm: 907, a: 0.987351, r: 0.316000) based on 1000 circuit times
Jun 05 04:29:49.991 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4631ms (4630.525563ms, 96274.462292ms, Xm: 907, a: 0.987214, r: 0.315000) based on 1000 circuit times
Jun 05 04:29:53.590 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4636ms (4636.111710ms, 96607.161783ms, Xm: 907, a: 0.986484, r: 0.315000) based on 1000 circuit times
Jun 05 04:29:53.658 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4637ms (4636.916990ms, 96655.184179ms, Xm: 907, a: 0.986379, r: 0.315000) based on 1000 circuit times
Jun 05 04:30:23.794 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4624ms (4624.228642ms, 95900.325216ms, Xm: 907, a: 0.988038, r: 0.316000) based on 1000 circuit times
Jun 05 04:30:41.057 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4629ms (4628.920602ms, 96179.012114ms, Xm: 907, a: 0.987424, r: 0.316000) based on 1000 circuit times
Jun 05 04:30:41.805 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4591ms (4590.587719ms, 90000.220008ms, Xm: 928, a: 1.006697, r: 0.325000) based on 1000 circuit times
Jun 05 04:30:52.007 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4583ms (4583.320782ms, 89593.160313ms, Xm: 928, a: 1.007695, r: 0.327000) based on 1000 circuit times
Jun 05 04:31:14.603 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4577ms (4576.675934ms, 89221.997034ms, Xm: 928, a: 1.008612, r: 0.327000) based on 1000 circuit times
Jun 05 04:31:21.886 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4582ms (4581.519718ms, 89492.458687ms, Xm: 928, a: 1.007943, r: 0.327000) based on 1000 circuit times
Jun 05 04:31:22.076 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4555ms (4554.646793ms, 84907.592418ms, Xm: 946, a: 1.024036, r: 0.329000) based on 1000 circuit times
Jun 05 04:31:22.253 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4547ms (4547.089535ms, 84505.100943ms, Xm: 946, a: 1.025120, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:22.445 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4554ms (4553.822471ms, 84863.629461ms, Xm: 946, a: 1.024154, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:26.967 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4567ms (4567.071098ms, 85572.004291ms, Xm: 946, a: 1.022265, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:29.628 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4570ms (4569.877384ms, 85722.542129ms, Xm: 946, a: 1.021866, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:31.215 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4554ms (4553.827115ms, 84863.877054ms, Xm: 946, a: 1.024154, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:34.051 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4540ms (4540.395763ms, 84149.636118ms, Xm: 946, a: 1.026082, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:40.477 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4557ms (4557.076601ms, 85037.265814ms, Xm: 946, a: 1.023689, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:44.783 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4561ms (4560.659763ms, 85228.726045ms, Xm: 946, a: 1.023178, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:46.785 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4546ms (4545.624921ms, 84427.241050ms, Xm: 946, a: 1.025330, r: 0.327000) based on 1000 circuit times
Jun 05 04:31:57.629 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4552ms (4552.330151ms, 84784.078294ms, Xm: 946, a: 1.024368, r: 0.328000) based on 1000 circuit times
Jun 05 04:31:57.815 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4555ms (4555.418714ms, 84948.774126ms, Xm: 946, a: 1.023926, r: 0.328000) based on 1000 circuit times
Jun 05 04:32:23.189 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4553ms (4553.070019ms, 84823.512412ms, Xm: 946, a: 1.024262, r: 0.328000) based on 1000 circuit times
Jun 05 04:32:39.114 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4557ms (4557.084385ms, 85037.681411ms, Xm: 946, a: 1.023688, r: 0.328000) based on 1000 circuit times
Jun 05 04:33:07.979 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4550ms (4549.713302ms, 84644.698977ms, Xm: 946, a: 1.024743, r: 0.328000) based on 1000 circuit times
Jun 05 04:33:08.020 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we don't need to wait so long for circuits to finish. We will now assume a circuit is too slow to use after waiting 4293 milliseconds.
Jun 05 04:33:08.020 [info] circuit_build_times_set_timeout(): Circuit timeout data: 4293.187975ms, 60000.000000ms, Xm: 1221, a: 1.280014, r: 0.356000
Jun 05 04:33:09.344 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4283ms (4283.175469ms, 60000.000000ms, Xm: 1221, a: 1.282396, r: 0.357000) based on 1000 circuit times
Jun 05 04:33:10.365 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4275ms (4274.704507ms, 60000.000000ms, Xm: 1221, a: 1.284422, r: 0.358000) based on 1000 circuit times
Jun 05 04:33:11.750 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4270ms (4269.971728ms, 60000.000000ms, Xm: 1221, a: 1.285558, r: 0.358000) based on 1000 circuit times
Jun 05 04:33:12.969 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4280ms (4279.838655ms, 60000.000000ms, Xm: 1221, a: 1.283192, r: 0.357000) based on 1000 circuit times
Jun 05 04:33:14.736 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4285ms (4285.497913ms, 60000.000000ms, Xm: 1221, a: 1.281842, r: 0.355000) based on 1000 circuit times
Jun 05 04:33:15.013 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4279ms (4278.634028ms, 60000.000000ms, Xm: 1221, a: 1.283481, r: 0.356000) based on 1000 circuit times
Jun 05 04:33:17.111 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4284ms (4283.554310ms, 60000.000000ms, Xm: 1221, a: 1.282305, r: 0.356000) based on 1000 circuit times
Jun 05 04:33:17.679 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4288ms (4287.666205ms, 60000.000000ms, Xm: 1221, a: 1.281326, r: 0.354000) based on 1000 circuit times
Jun 05 04:33:17.791 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4289ms (4288.957556ms, 60000.000000ms, Xm: 1221, a: 1.281019, r: 0.354000) based on 1000 circuit times
Jun 05 04:33:20.685 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4290ms (4289.742437ms, 60000.000000ms, Xm: 1221, a: 1.280832, r: 0.354000) based on 1000 circuit times
Jun 05 04:33:22.194 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4304ms (4303.861821ms, 60000.000000ms, Xm: 1213, a: 1.270860, r: 0.354000) based on 1000 circuit times
Jun 05 04:33:38.821 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4304ms (4303.861821ms, 60000.000000ms, Xm: 1213, a: 1.270860, r: 0.354000) based on 1000 circuit times
Jun 05 04:33:38.933 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4294ms (4293.809590ms, 60000.000000ms, Xm: 1213, a: 1.273211, r: 0.354000) based on 1000 circuit times
Jun 05 04:33:39.072 [info] circuit_build_times_set_timeout(): Based on 1000 circuit times, it looks like we need to wait longer for circuits to finish. We will now assume a circuit is too slow to use after waiting 4592 milliseconds.
Jun 05 04:33:39.072 [info] circuit_build_times_set_timeout(): Circuit timeout data: 4592.042631ms, 92667.105397ms, Xm: 914, a: 0.997019, r: 0.323000
Jun 05 04:33:41.040 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4585ms (4584.685709ms, 92242.935763ms, Xm: 914, a: 0.998011, r: 0.323000) based on 1000 circuit times
Jun 05 04:33:42.133 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4568ms (4567.602681ms, 91262.875445ms, Xm: 914, a: 1.000326, r: 0.323000) based on 1000 circuit times
Jun 05 04:33:43.269 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4564ms (4564.138524ms, 91064.965197ms, Xm: 914, a: 1.000798, r: 0.324000) based on 1000 circuit times
Jun 05 04:34:35.944 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4568ms (4567.958611ms, 91283.225875ms, Xm: 914, a: 1.000278, r: 0.323000) based on 1000 circuit times
Jun 05 04:34:36.077 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4566ms (4565.825734ms, 91161.322045ms, Xm: 914, a: 1.000568, r: 0.323000) based on 1000 circuit times
Jun 05 04:34:41.333 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4561ms (4561.290565ms, 90902.468154ms, Xm: 914, a: 1.001187, r: 0.324000) based on 1000 circuit times
Jun 05 04:34:41.881 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4552ms (4551.645815ms, 90353.565436ms, Xm: 914, a: 1.002507, r: 0.323000) based on 1000 circuit times
Jun 05 04:35:37.366 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4546ms (4545.610876ms, 90011.203755ms, Xm: 914, a: 1.003336, r: 0.323000) based on 1000 circuit times
Jun 05 04:36:14.273 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4540ms (4540.215898ms, 89705.862365ms, Xm: 914, a: 1.004079, r: 0.324000) based on 1000 circuit times
Jun 05 04:36:14.304 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4530ms (4529.546287ms, 89103.976540ms, Xm: 914, a: 1.005555, r: 0.324000) based on 1000 circuit times
Jun 05 04:36:17.278 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4528ms (4528.136008ms, 89024.618156ms, Xm: 914, a: 1.005751, r: 0.324000) based on 1000 circuit times
Jun 05 04:36:18.734 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4528ms (4528.170086ms, 89026.535216ms, Xm: 914, a: 1.005746, r: 0.324000) based on 1000 circuit times
Jun 05 04:36:19.982 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4522ms (4522.368173ms, 88700.532349ms, Xm: 914, a: 1.006553, r: 0.326000) based on 1000 circuit times
Jun 05 04:36:20.699 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4527ms (4527.116796ms, 88967.294222ms, Xm: 914, a: 1.005892, r: 0.324000) based on 1000 circuit times
Jun 05 04:36:24.499 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4526ms (4526.051370ms, 88907.396787ms, Xm: 914, a: 1.006040, r: 0.324000) based on 1000 circuit times
Jun 05 04:36:24.591 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4540ms (4539.827607ms, 89683.912158ms, Xm: 914, a: 1.004133, r: 0.325000) based on 1000 circuit times
Jun 05 04:36:39.888 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4536ms (4536.051406ms, 89470.624651ms, Xm: 914, a: 1.004654, r: 0.325000) based on 1000 circuit times
Jun 05 04:36:43.345 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4537ms (4537.112127ms, 89530.502968ms, Xm: 914, a: 1.004508, r: 0.325000) based on 1000 circuit times
Jun 05 04:36:44.368 [info] circuit_build_times_set_timeout(): Set circuit build timeout to 4526ms (4526.210376ms, 88916.334330ms, Xm: 914, a: 1.006018, r: 0.324000) based on 1000 circuit times
